Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1144937,-,-,-,38.89,-77.02,-5,26,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2014,1,1,0,0,0,0,0,0,-6,0.122,0.9,69.97,-2,1020,N/A
2014,1,1,0,30,0,0,0,0,-6,0.122,0.8,69.97,-1,1020,N/A
2014,1,1,1,0,0,0,0,0,-6,0.122,0.7000000000000001,69.27,-1,1020,N/A
2014,1,1,1,30,0,0,0,0,-6,0.122,0.6000000000000001,64.38,-1,1020,N/A
2014,1,1,2,0,0,0,0,0,-6,0.122,0.5,64.61,-1,1020,N/A
2014,1,1,2,30,0,0,0,0,-6,0.122,0.4,64.62,-1,1020,N/A
2014,1,1,3,0,0,0,0,0,-6,0.122,0.4,65.49,-1,1020,N/A
2014,1,1,3,30,0,0,0,0,-6,0.122,0.4,65.49,-1,1020,N/A
2014,1,1,4,0,0,0,0,0,-6,0.122,0.4,66.94,-1,1020,N/A
2014,1,1,4,30,0,0,0,0,-6,0.122,0.5,66.95,-1,1020,N/A
2014,1,1,5,0,0,0,0,0,-5,0.122,0.7000000000000001,74.88,-1,1020,N/A
2014,1,1,5,30,0,0,0,0,-5,0.122,0.8,74.89,-1,1020,N/A
2014,1,1,6,0,0,0,0,0,-4,0.122,0.9,80.24,-2,1020,N/A
2014,1,1,6,30,0,0,0,0,-4,0.122,1.2000000000000002,80.24,-2,1020,N/A
2014,1,1,7,0,0,0,0,0,-4,0.122,1.5,83.43,-2,1020,N/A
2014,1,1,7,30,0,0,0,0,-4,0.122,2.1,77.53,-1,1020,N/A
2014,1,1,8,0,26,0,26,53,-3,0.122,2.7,76.76,0,1020,N/A
2014,1,1,8,30,58,32,63,127,-3,0.122,3,76.76,0,1020,N/A
2014,1,1,9,0,80,317,155,205,-3,0.122,3.3000000000000003,73.59,1,1020,N/A
2014,1,1,9,30,65,709,278,278,-3,0.122,3.4000000000000004,68.49,2,1020,N/A
2014,1,1,10,0,68,775,345,345,-2,0.122,3.5,66.18,3,1020,N/A
2014,1,1,10,30,72,811,399,399,-2,0.122,3.4000000000000004,66.15,3,1020,N/A
2014,1,1,11,0,75,837,441,441,-2,0.122,3.4000000000000004,64.29,4,1020,N/A
2014,1,1,11,30,185,323,334,469,-2,0.122,3.3000000000000003,64.25,5,1020,N/A
2014,1,1,12,0,196,314,344,482,-1,0.122,3.2,62.5,6,1020,N/A
2014,1,1,12,30,152,513,393,480,-1,0.122,3.1,62.46,6,1020,N/A
2014,1,1,13,0,76,851,464,464,0,0.122,3,61.26,6,1020,N/A
2014,1,1,13,30,74,835,433,433,0,0.122,2.8000000000000003,61.24,6,1020,N/A
2014,1,1,14,0,160,259,262,388,0,0.122,2.6,65.35,6,1020,N/A
2014,1,1,14,30,141,241,224,332,0,0.122,2,70.01,5,1020,N/A
2014,1,1,15,0,113,234,180,266,1,0.122,1.5,84.23,5,1020,N/A
2014,1,1,15,30,81,223,130,191,1,0.122,1.4000000000000001,90.36,3,1020,N/A
2014,1,1,16,0,53,167,77,114,0,0.122,1.4000000000000001,88.72,2,1020,N/A
2014,1,1,16,30,22,311,41,41,0,0.122,1.5,95.28,1,1020,N/A
2014,1,1,17,0,0,0,0,0,0,0.122,1.6,98.79,0,1020,N/A
2014,1,1,17,30,0,0,0,0,0,0.122,1.6,98.77,0,1020,N/A
2014,1,1,18,0,0,0,0,0,0,0.122,1.7000000000000002,100,0,1020,N/A
2014,1,1,18,30,0,0,0,0,0,0.122,1.7000000000000002,100,0,1020,N/A
2014,1,1,19,0,0,0,0,0,0,0.122,1.7000000000000002,100,0,1020,N/A
2014,1,1,19,30,0,0,0,0,0,0.122,1.7000000000000002,100,0,1010,N/A
2014,1,1,20,0,0,0,0,0,0,0.122,1.7000000000000002,100,0,1010,N/A
2014,1,1,20,30,0,0,0,0,0,0.122,1.6,100,0,1010,N/A
2014,1,1,21,0,0,0,0,0,0,0.122,1.6,100,0,1010,N/A
2014,1,1,21,30,0,0,0,0,0,0.122,1.5,100,0,1010,N/A
2014,1,1,22,0,0,0,0,0,0,0.122,1.5,100,0,1010,N/A
2014,1,1,22,30,0,0,0,0,0,0.122,1.5,100,0,1010,N/A
2014,1,1,23,0,0,0,0,0,0,0.122,1.5,100,0,1010,N/A
2014,1,1,23,30,0,0,0,0,0,0.122,1.4000000000000001,100,0,1010,N/A
2014,1,2,0,0,0,0,0,0,0,0.122,1.4000000000000001,100,0,1010,N/A
