Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1144937,-,-,-,38.89,-77.02,-5,26,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2013,1,1,0,0,0,0,0,0,0,0.122,2.5,94.58,0,1010,N/A
2013,1,1,0,30,0,0,0,0,0,0.122,2.5,94.59,0,1010,N/A
2013,1,1,1,0,0,0,0,0,0,0.122,2.6,93.68,0,1010,N/A
2013,1,1,1,30,0,0,0,0,0,0.122,2.5,93.69,0,1010,N/A
2013,1,1,2,0,0,0,0,0,-1,0.122,2.5,92.65,0,1010,N/A
2013,1,1,2,30,0,0,0,0,-1,0.122,2.4000000000000004,92.65,0,1010,N/A
2013,1,1,3,0,0,0,0,0,-1,0.122,2.4000000000000004,92.26,0,1010,N/A
2013,1,1,3,30,0,0,0,0,-1,0.122,2.3000000000000003,92.24,0,1010,N/A
2013,1,1,4,0,0,0,0,0,-1,0.122,2.3000000000000003,92.27,0,1010,N/A
2013,1,1,4,30,0,0,0,0,-1,0.122,2.2,92.26,0,1010,N/A
2013,1,1,5,0,0,0,0,0,0,0.122,2.1,93.45,0,1010,N/A
2013,1,1,5,30,0,0,0,0,0,0.122,2.1,93.45,0,1010,N/A
2013,1,1,6,0,0,0,0,0,0,0.122,2.2,96.3,1,1010,N/A
2013,1,1,6,30,0,0,0,0,0,0.122,2.2,96.31,1,1010,N/A
2013,1,1,7,0,0,0,0,0,0,0.122,2.3000000000000003,91.95,1,1010,N/A
2013,1,1,7,30,0,0,0,0,0,0.122,2.5,91.95,1,1010,N/A
2013,1,1,8,0,15,0,15,51,0,0.122,2.7,96.04,2,1010,N/A
2013,1,1,8,30,36,0,36,122,0,0.122,2.5,96.02,2,1010,N/A
2013,1,1,9,0,50,0,50,197,1,0.122,2.4000000000000004,93.10000000000001,2,1010,N/A
2013,1,1,9,30,45,0,45,268,0,0.122,2.4000000000000004,93.08,2,1010,N/A
2013,1,1,10,0,61,0,61,332,1,0.122,2.4000000000000004,89.01,3,1010,N/A
2013,1,1,10,30,58,0,58,385,1,0.122,2.4000000000000004,88.99,3,1010,N/A
2013,1,1,11,0,121,0,121,425,1,0.122,2.5,90.83,4,1010,N/A
2013,1,1,11,30,121,0,121,452,1,0.122,2.5,90.81,4,1010,N/A
2013,1,1,12,0,185,28,198,464,1,0.122,2.6,86.8,4,1010,N/A
2013,1,1,12,30,191,39,210,463,1,0.122,2.2,86.76,4,1010,N/A
2013,1,1,13,0,129,0,129,447,2,0.122,1.9000000000000001,88.83,4,1010,N/A
2013,1,1,13,30,47,0,47,417,2,0.122,1.7000000000000002,88.83,4,1010,N/A
2013,1,1,14,0,117,0,117,373,2,0.122,1.6,90.53,4,1010,N/A
2013,1,1,14,30,100,0,100,318,2,0.122,1.5,97.14,3,1010,N/A
2013,1,1,15,0,71,0,71,252,2,0.122,1.4000000000000001,95.06,3,1010,N/A
2013,1,1,15,30,64,0,64,180,2,0.122,1.4000000000000001,100,2,1010,N/A
2013,1,1,16,0,37,0,37,106,1,0.122,1.4000000000000001,94.51,2,1010,N/A
2013,1,1,16,30,13,0,13,37,1,0.122,1.4000000000000001,100,2,1010,N/A
2013,1,1,17,0,0,0,0,0,0,0.122,1.5,96.48,2,1010,N/A
2013,1,1,17,30,0,0,0,0,0,0.122,1.5,96.52,1,1010,N/A
2013,1,1,18,0,0,0,0,0,0,0.122,1.5,95.27,1,1010,N/A
2013,1,1,18,30,0,0,0,0,0,0.122,1.5,95.28,1,1010,N/A
2013,1,1,19,0,0,0,0,0,0,0.122,1.5,93.67,1,1010,N/A
2013,1,1,19,30,0,0,0,0,0,0.122,1.6,93.69,1,1010,N/A
2013,1,1,20,0,0,0,0,0,0,0.122,1.7000000000000002,93.31,1,1010,N/A
