Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1144937,-,-,-,38.89,-77.02,-5,26,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2015,1,1,0,0,0,0,0,0,-6,0.11800000000000001,2.7,77.7,-2,1020,N/A
2015,1,1,0,30,0,0,0,0,-6,0.11800000000000001,2.6,77.7,-2,1020,N/A
2015,1,1,1,0,0,0,0,0,-6,0.11800000000000001,2.5,77.42,-3,1020,N/A
2015,1,1,1,30,0,0,0,0,-6,0.11800000000000001,2.6,77.42,-3,1020,N/A
2015,1,1,2,0,0,0,0,0,-6,0.11800000000000001,2.7,77.05,-3,1020,N/A
2015,1,1,2,30,0,0,0,0,-6,0.11800000000000001,2.7,77.04,-3,1020,N/A
2015,1,1,3,0,0,0,0,0,-6,0.11800000000000001,2.8000000000000003,77.61,-3,1020,N/A
2015,1,1,3,30,0,0,0,0,-6,0.11800000000000001,2.7,77.59,-3,1020,N/A
2015,1,1,4,0,0,0,0,0,-6,0.11800000000000001,2.7,78.56,-3,1020,N/A
2015,1,1,4,30,0,0,0,0,-6,0.11800000000000001,2.7,78.55,-3,1020,N/A
2015,1,1,5,0,0,0,0,0,-6,0.11800000000000001,2.7,79.38,-3,1020,N/A
2015,1,1,5,30,0,0,0,0,-6,0.11800000000000001,2.8000000000000003,79.4,-3,1020,N/A
2015,1,1,6,0,0,0,0,0,-5,0.11800000000000001,3,80,-3,1020,N/A
2015,1,1,6,30,0,0,0,0,-5,0.11800000000000001,3.1,80.01,-3,1020,N/A
2015,1,1,7,0,0,0,0,0,-5,0.11800000000000001,3.2,80.48,-3,1020,N/A
2015,1,1,7,30,0,0,0,0,-5,0.11800000000000001,3.4000000000000004,74.74,-2,1020,N/A
2015,1,1,8,0,26,427,60,60,-5,0.11800000000000001,3.7,75.26,-1,1020,N/A
2015,1,1,8,30,40,612,139,139,-5,0.11800000000000001,3.9000000000000004,69.93,0,1020,N/A
2015,1,1,9,0,50,727,221,221,-6,0.11800000000000001,4.2,62.71,0,1020,N/A
2015,1,1,9,30,57,798,297,297,-6,0.11800000000000001,4.5,58.34,1,1020,N/A
