Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1144937,-,-,-,38.89,-77.02,-5,26,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2003,1,1,0,0,0,0,0,0,7,0.11800000000000001,1.9000000000000001,100,7,1010,N/A
2003,1,1,0,30,0,0,0,0,6,0.11800000000000001,1.5,100,7,1010,N/A
2003,1,1,1,0,0,0,0,0,6,0.11800000000000001,1.2000000000000002,100,7,1010,N/A
2003,1,1,1,30,0,0,0,0,6,0.11800000000000001,1,100,7,1010,N/A
2003,1,1,2,0,0,0,0,0,6,0.11800000000000001,0.9,100,7,1010,N/A
2003,1,1,2,30,0,0,0,0,6,0.11800000000000001,0.7000000000000001,100,7,1010,N/A
2003,1,1,3,0,0,0,0,0,6,0.11800000000000001,0.5,100,7,1010,N/A
2003,1,1,3,30,0,0,0,0,6,0.11800000000000001,0.7000000000000001,100,6,1010,N/A
2003,1,1,4,0,0,0,0,0,6,0.11800000000000001,1,100,6,1010,N/A
2003,1,1,4,30,0,0,0,0,6,0.11800000000000001,1.7000000000000002,100,6,1010,N/A
2003,1,1,5,0,0,0,0,0,6,0.11800000000000001,2.4000000000000004,100,7,1010,N/A
2003,1,1,5,30,0,0,0,0,6,0.11800000000000001,2.8000000000000003,100,7,1010,N/A
2003,1,1,6,0,0,0,0,0,6,0.11800000000000001,3.3000000000000003,100,7,1000,N/A
2003,1,1,6,30,0,0,0,0,6,0.11800000000000001,3.4000000000000004,100,6,1000,N/A
2003,1,1,7,0,0,0,0,0,6,0.11800000000000001,3.6,100,6,1000,N/A
2003,1,1,7,30,0,0,0,0,6,0.11800000000000001,3.8000000000000003,100,6,1000,N/A
2003,1,1,8,0,7,0,7,43,7,0.11800000000000001,4,100,7,1000,N/A
2003,1,1,8,30,18,0,18,108,7,0.11800000000000001,4.2,100,7,1000,N/A
2003,1,1,9,0,40,0,40,177,7,0.11800000000000001,4.4,99.97,8,1000,N/A
2003,1,1,9,30,44,0,44,243,7,0.11800000000000001,4.4,99.88,8,1000,N/A
2003,1,1,10,0,70,0,70,303,8,0.11800000000000001,4.5,100,9,1000,N/A
2003,1,1,10,30,79,0,79,354,8,0.11800000000000001,4.5,100,9,1000,N/A
2003,1,1,11,0,46,0,46,398,9,0.11800000000000001,4.5,100,9,1000,N/A
2003,1,1,11,30,61,0,61,424,9,0.11800000000000001,4.4,100,9,1000,N/A
2003,1,1,12,0,178,19,188,443,9,0.11800000000000001,4.4,100,10,1000,N/A
2003,1,1,12,30,38,0,38,441,9,0.11800000000000001,4.4,100,10,990,N/A
2003,1,1,13,0,88,0,88,431,9,0.11800000000000001,4.4,100,10,990,N/A
2003,1,1,13,30,109,0,109,402,9,0.11800000000000001,4.2,100,10,990,N/A
2003,1,1,14,0,34,0,34,365,11,0.11800000000000001,4,100,11,990,N/A
2003,1,1,14,30,52,0,52,311,11,0.11800000000000001,4,100,11,990,N/A
2003,1,1,15,0,39,0,39,248,11,0.11800000000000001,4,100,12,990,N/A
2003,1,1,15,30,6,0,6,179,11,0.11800000000000001,4.1000000000000005,100,11,990,N/A
2003,1,1,16,0,3,0,3,103,11,0.11800000000000001,4.2,100,11,990,N/A
2003,1,1,16,30,1,0,1,36,9,0.11800000000000001,3.9000000000000004,100,11,990,N/A
2003,1,1,17,0,0,0,0,0,9,0.11800000000000001,3.7,100,11,990,N/A
2003,1,1,17,30,0,0,0,0,9,0.11800000000000001,3.2,100,10,990,N/A
2003,1,1,18,0,0,0,0,0,9,0.11800000000000001,2.8000000000000003,100,9,990,N/A
2003,1,1,18,30,0,0,0,0,8,0.11800000000000001,3.5,100,8,990,N/A
2003,1,1,19,0,0,0,0,0,7,0.11800000000000001,4.2,100,7,990,N/A
2003,1,1,19,30,0,0,0,0,6,0.11800000000000001,5.1000000000000005,100,6,990,N/A
2003,1,1,20,0,0,0,0,0,4,0.11800000000000001,6,98.69,5,990,N/A
2003,1,1,20,30,0,0,0,0,4,0.11800000000000001,6.2,100,4,990,N/A
2003,1,1,21,0,0,0,0,0,2,0.11800000000000001,6.5,99.10000000000001,3,990,N/A
2003,1,1,21,30,0,0,0,0,2,0.11800000000000001,6.1000000000000005,99.17,3,990,N/A
2003,1,1,22,0,0,0,0,0,2,0.11800000000000001,5.7,94.48,3,1000,N/A
2003,1,1,22,30,0,0,0,0,2,0.11800000000000001,5.300000000000001,94.52,3,1000,N/A
