Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1144937,-,-,-,38.89,-77.02,-5,26,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2005,1,1,0,0,0,0,0,0,4,0.11800000000000001,2.1,100,5,1020,N/A
2005,1,1,0,30,0,0,0,0,4,0.11800000000000001,2,100,5,1020,N/A
2005,1,1,1,0,0,0,0,0,4,0.11800000000000001,2,100,5,1020,N/A
2005,1,1,1,30,0,0,0,0,4,0.11800000000000001,1.9000000000000001,100,5,1020,N/A
2005,1,1,2,0,0,0,0,0,4,0.11800000000000001,1.9000000000000001,100,5,1020,N/A
2005,1,1,2,30,0,0,0,0,4,0.11800000000000001,1.9000000000000001,100,5,1020,N/A
2005,1,1,3,0,0,0,0,0,4,0.11800000000000001,2,100,5,1020,N/A
2005,1,1,3,30,0,0,0,0,4,0.11800000000000001,2.1,100,5,1020,N/A
2005,1,1,4,0,0,0,0,0,4,0.11800000000000001,2.2,100,5,1020,N/A
2005,1,1,4,30,0,0,0,0,4,0.11800000000000001,2.2,100,5,1020,N/A
2005,1,1,5,0,0,0,0,0,4,0.11800000000000001,2.2,100,5,1020,N/A
2005,1,1,5,30,0,0,0,0,4,0.11800000000000001,2.2,100,5,1020,N/A
2005,1,1,6,0,0,0,0,0,4,0.11800000000000001,2.2,100,5,1020,N/A
2005,1,1,6,30,0,0,0,0,4,0.11800000000000001,2.2,100,5,1020,N/A
2005,1,1,7,0,0,0,0,0,4,0.11800000000000001,2.2,100,5,1020,N/A
2005,1,1,7,30,0,0,0,0,4,0.11800000000000001,2.5,100,5,1020,N/A
2005,1,1,8,0,29,52,33,52,6,0.11800000000000001,2.9000000000000004,100,6,1020,N/A
2005,1,1,8,30,59,129,80,123,6,0.11800000000000001,3,98.21000000000001,7,1020,N/A
2005,1,1,9,0,63,579,200,200,8,0.11800000000000001,3.2,100,9,1020,N/A
2005,1,1,9,30,73,658,271,271,8,0.11800000000000001,3.1,94.21000000000001,10,1020,N/A
2005,1,1,10,0,84,697,332,332,9,0.11800000000000001,3,91.60000000000001,11,1020,N/A
2005,1,1,10,30,89,735,385,385,9,0.11800000000000001,3,85.74,13,1020,N/A
2005,1,1,11,0,90,770,427,427,10,0.11800000000000001,3,82.04,15,1020,N/A
2005,1,1,11,30,92,786,454,454,10,0.11800000000000001,3.2,76.9,16,1020,N/A
2005,1,1,12,0,91,802,469,469,11,0.11800000000000001,3.5,72.43,17,1020,N/A
2005,1,1,12,30,91,801,467,467,11,0.11800000000000001,3.4000000000000004,72.41,17,1020,N/A
2005,1,1,13,0,90,791,451,451,10,0.11800000000000001,3.4000000000000004,67.34,17,1020,N/A
2005,1,1,13,30,87,773,420,420,10,0.11800000000000001,3,67.34,17,1020,N/A
2005,1,1,14,0,82,750,378,378,11,0.11800000000000001,2.8000000000000003,68.36,17,1020,N/A
2005,1,1,14,30,77,709,322,322,11,0.11800000000000001,2.2,72.85000000000001,16,1020,N/A
2005,1,1,15,0,68,656,257,257,12,0.11800000000000001,1.7000000000000002,83.05,16,1020,N/A
2005,1,1,15,30,58,570,184,184,12,0.11800000000000001,1.6,94.53,14,1020,N/A
2005,1,1,16,0,44,443,108,108,9,0.11800000000000001,1.6,85.51,12,1020,N/A
