Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1144937,-,-,-,38.89,-77.02,-5,26,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2008,1,1,0,0,0,0,0,0,1,0.11900000000000001,3.3000000000000003,100,2,1010,N/A
2008,1,1,0,30,0,0,0,0,1,0.11900000000000001,3.5,100,2,1010,N/A
2008,1,1,1,0,0,0,0,0,2,0.11900000000000001,3.8000000000000003,100,2,1010,N/A
2008,1,1,1,30,0,0,0,0,2,0.11900000000000001,4,100,2,1010,N/A
2008,1,1,2,0,0,0,0,0,2,0.11900000000000001,4.3,100,3,1010,N/A
2008,1,1,2,30,0,0,0,0,2,0.11900000000000001,4.5,100,3,1010,N/A
2008,1,1,3,0,0,0,0,0,2,0.11900000000000001,4.7,100,3,1010,N/A
2008,1,1,3,30,0,0,0,0,2,0.11900000000000001,4.6000000000000005,100,3,1010,N/A
2008,1,1,4,0,0,0,0,0,2,0.11900000000000001,4.5,100,3,1000,N/A
2008,1,1,4,30,0,0,0,0,2,0.11900000000000001,4.2,100,3,1000,N/A
2008,1,1,5,0,0,0,0,0,2,0.11900000000000001,3.9000000000000004,100,3,1000,N/A
2008,1,1,5,30,0,0,0,0,2,0.11900000000000001,3.5,100,3,1000,N/A
2008,1,1,6,0,0,0,0,0,2,0.11900000000000001,3.2,100,3,1000,N/A
2008,1,1,6,30,0,0,0,0,2,0.11900000000000001,3,100,3,1000,N/A
2008,1,1,7,0,0,0,0,0,2,0.11900000000000001,2.8000000000000003,100,4,1000,N/A
2008,1,1,7,30,0,0,0,0,2,0.11900000000000001,2.9000000000000004,100,4,1000,N/A
2008,1,1,8,0,34,171,48,48,4,0.11900000000000001,3,100,4,1000,N/A
2008,1,1,8,30,63,347,119,119,4,0.11900000000000001,3.4000000000000004,100,4,1000,N/A
2008,1,1,9,0,84,272,148,203,4,0.11900000000000001,3.9000000000000004,93.84,5,1000,N/A
2008,1,1,9,30,102,376,215,277,4,0.11900000000000001,4.3,93.84,6,1000,N/A
2008,1,1,10,0,65,725,324,356,3,0.11900000000000001,4.7,86.28,7,1000,N/A
2008,1,1,10,30,73,842,412,412,3,0.11900000000000001,5.2,80.53,7,1000,N/A
2008,1,1,11,0,72,883,458,458,1,0.11900000000000001,5.800000000000001,64.03,8,1000,N/A
2008,1,1,11,30,74,898,487,487,1,0.11900000000000001,6,64.01,8,1000,N/A
2008,1,1,12,0,75,907,501,501,0,0.11900000000000001,6.300000000000001,54.71,8,1000,N/A
2008,1,1,12,30,75,906,500,500,0,0.11900000000000001,6.300000000000001,54.7,8,1000,N/A
2008,1,1,13,0,75,895,483,483,-1,0.11900000000000001,6.4,49.71,8,1000,N/A
2008,1,1,13,30,73,879,451,451,-1,0.11900000000000001,6.300000000000001,53.230000000000004,7,1000,N/A
2008,1,1,14,0,75,836,403,403,-2,0.11900000000000001,6.300000000000001,50.92,7,1000,N/A
2008,1,1,14,30,70,796,344,344,-2,0.11900000000000001,6.1000000000000005,54.56,6,1000,N/A
2008,1,1,15,0,67,720,273,273,-2,0.11900000000000001,5.9,53.95,6,1000,N/A
2008,1,1,15,30,57,634,196,196,-2,0.11900000000000001,5.4,57.83,5,1000,N/A
2008,1,1,16,0,45,490,115,115,-2,0.11900000000000001,5,62.61,4,1000,N/A
2008,1,1,16,30,24,274,41,41,-2,0.11900000000000001,5,67.2,3,1000,N/A
2008,1,1,17,0,0,0,0,0,-2,0.11900000000000001,5,71.36,3,1000,N/A
2008,1,1,17,30,0,0,0,0,-2,0.11900000000000001,5.2,71.38,2,1000,N/A
2008,1,1,18,0,0,0,0,0,-3,0.11900000000000001,5.4,69.15,2,1000,N/A
2008,1,1,18,30,0,0,0,0,-3,0.11900000000000001,5.5,74.29,1,1010,N/A
2008,1,1,19,0,0,0,0,0,-3,0.11900000000000001,5.7,70.96000000000001,1,1010,N/A
2008,1,1,19,30,0,0,0,0,-3,0.11900000000000001,5.7,76.27,0,1010,N/A
2008,1,1,20,0,0,0,0,0,-4,0.11900000000000001,5.800000000000001,72.83,0,1010,N/A
2008,1,1,20,30,0,0,0,0,-4,0.11900000000000001,5.6000000000000005,72.82000000000001,0,1010,N/A
2008,1,1,21,0,0,0,0,0,-4,0.11900000000000001,5.6000000000000005,70.08,0,1010,N/A
2008,1,1,21,30,0,0,0,0,-4,0.11900000000000001,5.6000000000000005,70.07000000000001,0,1010,N/A
2008,1,1,22,0,0,0,0,0,-5,0.11900000000000001,5.7,67.68,0,1010,N/A
2008,1,1,22,30,0,0,0,0,-5,0.11900000000000001,5.800000000000001,67.68,0,1010,N/A
2008,1,1,23,0,0,0,0,0,-5,0.11900000000000001,5.9,70.21000000000001,0,1010,N/A
2008,1,1,23,30,0,0,0,0,-5,0.11900000000000001,6,70.21000000000001,0,1010,N/A
2008,1,2,0,0,0,0,0,0,-6,0.11900000000000001,6.1000000000000005,67.83,-1,1010,N/A
2008,1,2,0,30,0,0,0,0,-6,0.11900000000000001,6.1000000000000005,67.84,-1,1010,N/A
2008,1,2,1,0,0,0,0,0,-6,0.11900000000000001,6.2,65.81,-1,1010,N/A
2008,1,2,1,30,0,0,0,0,-6,0.11900000000000001,6.2,65.81,-1,1010,N/A
2008,1,2,2,0,0,0,0,0,-6,0.11900000000000001,6.2,68.66,-1,1010,N/A
2008,1,2,2,30,0,0,0,0,-6,0.11900000000000001,6.1000000000000005,68.66,-1,1010,N/A
2008,1,2,3,0,0,0,0,0,-7,0.11900000000000001,6.1000000000000005,66.82000000000001,-1,1010,N/A
2008,1,2,3,30,0,0,0,0,-7,0.11900000000000001,6.1000000000000005,66.83,-1,1010,N/A
2008,1,2,4,0,0,0,0,0,-7,0.11900000000000001,6.1000000000000005,65.26,-2,1010,N/A
2008,1,2,4,30,0,0,0,0,-7,0.11900000000000001,6.1000000000000005,65.28,-2,1010,N/A
2008,1,2,5,0,0,0,0,0,-7,0.11900000000000001,6.1000000000000005,64.04,-2,1010,N/A
2008,1,2,5,30,0,0,0,0,-7,0.11900000000000001,6.1000000000000005,64.06,-2,1010,N/A
2008,1,2,6,0,0,0,0,0,-7,0.11900000000000001,6.2,68.84,-2,1010,N/A
2008,1,2,6,30,0,0,0,0,-7,0.11900000000000001,6.2,68.85000000000001,-2,1010,N/A
2008,1,2,7,0,0,0,0,0,-7,0.11900000000000001,6.2,69.88,-2,1010,N/A
2008,1,2,7,30,0,0,0,0,-7,0.11900000000000001,6.2,64.91,-2,1010,N/A
2008,1,2,8,0,14,0,14,45,-7,0.11900000000000001,6.2,67.42,-2,1010,N/A
2008,1,2,8,30,37,0,37,114,-7,0.11900000000000001,6.2,67.43,-1,1010,N/A
2008,1,2,9,0,68,0,68,188,-6,0.11900000000000001,6.300000000000001,70.71000000000001,-1,1010,N/A
2008,1,2,9,30,122,84,147,260,-6,0.11900000000000001,6.4,65.72,0,1010,N/A
2008,1,2,10,0,149,94,183,328,-6,0.11900000000000001,6.6000000000000005,66.95,0,1010,N/A
2008,1,2,10,30,143,406,307,383,-6,0.11900000000000001,6.800000000000001,62.26,0,1010,N/A
2008,1,2,11,0,174,321,315,436,-6,0.11900000000000001,7,59.68,0,1010,N/A
2008,1,2,11,30,183,344,341,466,-6,0.11900000000000001,7.1000000000000005,59.69,0,1010,N/A
2008,1,2,12,0,187,350,353,492,-8,0.11900000000000001,7.300000000000001,54.61,0,1010,N/A
2008,1,2,12,30,188,345,350,491,-8,0.11900000000000001,7.4,54.63,0,1010,N/A
2008,1,2,13,0,169,409,356,480,-8,0.11900000000000001,7.5,51.06,0,1010,N/A
2008,1,2,13,30,165,363,321,448,-8,0.11900000000000001,7.5,51.08,0,1010,N/A
2008,1,2,14,0,154,309,276,405,-9,0.11900000000000001,7.6000000000000005,49.85,0,1010,N/A
2008,1,2,14,30,111,449,266,346,-9,0.11900000000000001,7.5,49.870000000000005,0,1010,N/A
2008,1,2,15,0,60,758,279,279,-9,0.11900000000000001,7.4,49.76,0,1010,N/A
2008,1,2,15,30,52,677,202,202,-9,0.11900000000000001,7,49.79,0,1010,N/A
2008,1,2,16,0,40,551,120,120,-9,0.11900000000000001,6.7,50.57,0,1010,N/A
2008,1,2,16,30,23,339,44,44,-9,0.11900000000000001,6.6000000000000005,50.61,0,1010,N/A
2008,1,2,17,0,0,0,0,0,-8,0.11900000000000001,6.5,55.620000000000005,-1,1020,N/A
2008,1,2,17,30,0,0,0,0,-8,0.11900000000000001,6.6000000000000005,55.67,-1,1020,N/A
2008,1,2,18,0,0,0,0,0,-8,0.11900000000000001,6.7,58.910000000000004,-2,1020,N/A
2008,1,2,18,30,0,0,0,0,-8,0.11900000000000001,6.800000000000001,58.95,-2,1020,N/A
2008,1,2,19,0,0,0,0,0,-9,0.11900000000000001,6.9,59.64,-2,1020,N/A
2008,1,2,19,30,0,0,0,0,-9,0.11900000000000001,6.9,59.67,-2,1020,N/A
2008,1,2,20,0,0,0,0,0,-10,0.11900000000000001,6.9,55.93,-3,1020,N/A
2008,1,2,20,30,0,0,0,0,-10,0.11900000000000001,6.800000000000001,55.95,-3,1020,N/A
2008,1,2,21,0,0,0,0,0,-11,0.11900000000000001,6.7,57.36,-4,1020,N/A
2008,1,2,21,30,0,0,0,0,-11,0.11900000000000001,6.5,57.39,-4,1020,N/A
2008,1,2,22,0,0,0,0,0,-11,0.11900000000000001,6.300000000000001,60.29,-4,1020,N/A
2008,1,2,22,30,0,0,0,0,-11,0.11900000000000001,6.1000000000000005,60.32,-4,1020,N/A
2008,1,2,23,0,0,0,0,0,-11,0.11900000000000001,5.9,59.76,-5,1020,N/A
2008,1,2,23,30,0,0,0,0,-11,0.11900000000000001,5.7,59.79,-5,1020,N/A
2008,1,3,0,0,0,0,0,0,-11,0.11900000000000001,5.5,59.97,-5,1020,N/A
2008,1,3,0,30,0,0,0,0,-11,0.11900000000000001,5.300000000000001,59.99,-5,1020,N/A
2008,1,3,1,0,0,0,0,0,-11,0.11900000000000001,5.1000000000000005,60.95,-5,1020,N/A
2008,1,3,1,30,0,0,0,0,-11,0.11900000000000001,4.9,60.97,-5,1020,N/A
