Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1144937,-,-,-,38.89,-77.02,-5,26,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2004,1,1,0,0,0,0,0,0,0,0.123,2.5,100,1,1010,N/A
2004,1,1,0,30,0,0,0,0,0,0.123,2.5,100,0,1020,N/A
2004,1,1,1,0,0,0,0,0,0,0.123,2.6,100,0,1020,N/A
2004,1,1,1,30,0,0,0,0,0,0.123,2.5,100,0,1020,N/A
2004,1,1,2,0,0,0,0,0,0,0.123,2.5,100,0,1020,N/A
2004,1,1,2,30,0,0,0,0,0,0.123,2.4000000000000004,100,0,1020,N/A
2004,1,1,3,0,0,0,0,0,0,0.123,2.4000000000000004,99.16,0,1020,N/A
2004,1,1,3,30,0,0,0,0,0,0.123,2.3000000000000003,99.18,0,1020,N/A
2004,1,1,4,0,0,0,0,0,0,0.123,2.3000000000000003,97.43,0,1020,N/A
2004,1,1,4,30,0,0,0,0,0,0.123,2.2,97.47,0,1020,N/A
2004,1,1,5,0,0,0,0,0,0,0.123,2.2,96.47,0,1020,N/A
2004,1,1,5,30,0,0,0,0,0,0.123,2.2,96.52,0,1020,N/A
2004,1,1,6,0,0,0,0,0,0,0.123,2.2,96.42,0,1020,N/A
2004,1,1,6,30,0,0,0,0,0,0.123,2.1,96.46000000000001,0,1020,N/A
2004,1,1,7,0,0,0,0,0,0,0.123,2.1,96.78,0,1020,N/A
2004,1,1,7,30,0,0,0,0,0,0.123,2.1,90.08,1,1020,N/A
2004,1,1,8,0,27,246,47,59,1,0.123,2.1,93.17,3,1020,N/A
2004,1,1,8,30,48,385,110,136,1,0.123,2.3000000000000003,86.81,4,1020,N/A
2004,1,1,9,0,49,712,216,216,1,0.123,2.5,80.81,5,1020,N/A
2004,1,1,9,30,64,635,255,291,1,0.123,2.5,75.39,6,1020,N/A
2004,1,1,10,0,120,412,267,357,1,0.123,2.5,66.68,7,1020,N/A
