Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1144937,-,-,-,38.89,-77.02,-5,26,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2007,1,1,0,0,0,0,0,0,8,0.11800000000000001,6,100,9,1010,N/A
2007,1,1,0,30,0,0,0,0,8,0.11800000000000001,6.1000000000000005,100,9,1010,N/A
2007,1,1,1,0,0,0,0,0,9,0.11800000000000001,6.2,100,10,1010,N/A
2007,1,1,1,30,0,0,0,0,9,0.11800000000000001,6.1000000000000005,100,10,1010,N/A
2007,1,1,2,0,0,0,0,0,9,0.11800000000000001,6,100,11,1010,N/A
2007,1,1,2,30,0,0,0,0,9,0.11800000000000001,5.9,100,11,1010,N/A
2007,1,1,3,0,0,0,0,0,11,0.11800000000000001,5.800000000000001,100,11,1000,N/A
2007,1,1,3,30,0,0,0,0,11,0.11800000000000001,5.6000000000000005,100,11,1000,N/A
2007,1,1,4,0,0,0,0,0,11,0.11800000000000001,5.6000000000000005,100,12,1000,N/A
2007,1,1,4,30,0,0,0,0,11,0.11800000000000001,5,100,12,1000,N/A
2007,1,1,5,0,0,0,0,0,11,0.11800000000000001,4.4,100,12,1000,N/A
2007,1,1,5,30,0,0,0,0,11,0.11800000000000001,3.8000000000000003,100,12,1000,N/A
2007,1,1,6,0,0,0,0,0,11,0.11800000000000001,3.2,100,12,1000,N/A
2007,1,1,6,30,0,0,0,0,11,0.11800000000000001,2.4000000000000004,100,11,1000,N/A
2007,1,1,7,0,0,0,0,0,11,0.11800000000000001,1.7000000000000002,100,11,1000,N/A
2007,1,1,7,30,0,0,0,0,11,0.11800000000000001,1.5,100,11,1000,N/A
2007,1,1,8,0,9,0,9,48,11,0.11800000000000001,1.4000000000000001,100,11,1000,N/A
2007,1,1,8,30,23,0,23,115,11,0.11800000000000001,1.4000000000000001,100,11,1000,N/A
2007,1,1,9,0,59,0,59,190,11,0.11800000000000001,1.4000000000000001,100,11,1000,N/A
2007,1,1,9,30,46,0,46,259,11,0.11800000000000001,1.4000000000000001,100,11,1000,N/A
2007,1,1,10,0,34,0,34,319,11,0.11800000000000001,1.5,98.52,12,1000,N/A
2007,1,1,10,30,49,0,49,370,11,0.11800000000000001,1.6,98.48,12,1000,N/A
2007,1,1,11,0,64,0,64,409,11,0.11800000000000001,1.7000000000000002,99.5,13,1000,N/A
2007,1,1,11,30,65,0,65,436,11,0.11800000000000001,1.6,99.44,13,1000,N/A
2007,1,1,12,0,85,0,85,452,11,0.11800000000000001,1.6,92.92,13,1000,N/A
2007,1,1,12,30,200,63,230,452,11,0.11800000000000001,1.4000000000000001,92.87,13,1000,N/A
2007,1,1,13,0,83,0,83,436,11,0.11800000000000001,1.2000000000000002,93.4,14,1000,N/A
2007,1,1,13,30,84,0,84,409,11,0.11800000000000001,1.2000000000000002,93.35000000000001,14,1000,N/A
2007,1,1,14,0,158,40,174,370,12,0.11800000000000001,1.3,87.91,14,1000,N/A
2007,1,1,14,30,11,0,11,316,12,0.11800000000000001,1.2000000000000002,93.81,13,1000,N/A
