Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1144937,-,-,-,38.89,-77.02,-5,26,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
1998,1,1,0,0,0,0,0,0,-10,0.121,4.5,74.61,-6,1020,N/A
1998,1,1,0,30,0,0,0,0,-10,0.121,4.4,74.66,-6,1020,N/A
1998,1,1,1,0,0,0,0,0,-11,0.121,4.3,71.64,-7,1020,N/A
1998,1,1,1,30,0,0,0,0,-11,0.121,4.1000000000000005,71.66,-7,1020,N/A
1998,1,1,2,0,0,0,0,0,-11,0.121,4.1000000000000005,68.8,-7,1020,N/A
1998,1,1,2,30,0,0,0,0,-11,0.121,4,68.82000000000001,-7,1020,N/A
1998,1,1,3,0,0,0,0,0,-12,0.121,4,71.47,-7,1020,N/A
1998,1,1,3,30,0,0,0,0,-12,0.121,3.9000000000000004,71.48,-7,1020,N/A
1998,1,1,4,0,0,0,0,0,-12,0.121,3.8000000000000003,67.56,-8,1020,N/A
1998,1,1,4,30,0,0,0,0,-12,0.121,3.6,67.58,-8,1020,N/A
1998,1,1,5,0,0,0,0,0,-13,0.121,3.5,65.48,-8,1030,N/A
1998,1,1,5,30,0,0,0,0,-13,0.121,3.3000000000000003,65.5,-8,1030,N/A
1998,1,1,6,0,0,0,0,0,-13,0.121,3.2,64.75,-8,1030,N/A
1998,1,1,6,30,0,0,0,0,-13,0.121,3,64.77,-8,1030,N/A
1998,1,1,7,0,0,0,0,0,-13,0.121,2.9000000000000004,64.31,-8,1030,N/A
1998,1,1,7,30,0,0,0,0,-13,0.121,2.9000000000000004,59.550000000000004,-7,1030,N/A
1998,1,1,8,0,25,436,60,60,-13,0.121,2.9000000000000004,61.06,-7,1030,N/A
1998,1,1,8,30,39,616,139,139,-13,0.121,2.9000000000000004,56.58,-5,1030,N/A
1998,1,1,9,0,49,718,218,218,-12,0.121,3,57.96,-4,1030,N/A
1998,1,1,9,30,56,786,293,293,-12,0.121,3,53.75,-3,1030,N/A
1998,1,1,10,0,63,827,357,357,-11,0.121,3.1,53.22,-3,1030,N/A
1998,1,1,10,30,66,859,412,412,-11,0.121,3.3000000000000003,49.4,-2,1030,N/A
1998,1,1,11,0,70,876,453,453,-10,0.121,3.6,53.39,-2,1030,N/A
1998,1,1,11,30,72,889,480,480,-10,0.121,3.8000000000000003,49.58,-1,1030,N/A
1998,1,1,12,0,73,893,493,493,-9,0.121,4.1000000000000005,53.870000000000005,0,1030,N/A
1998,1,1,12,30,73,892,491,491,-9,0.121,4.3,50.06,0,1030,N/A
1998,1,1,13,0,71,885,474,474,-8,0.121,4.6000000000000005,54.2,0,1020,N/A
1998,1,1,13,30,69,867,442,442,-8,0.121,4.7,54.17,0,1020,N/A
1998,1,1,14,0,66,840,397,397,-7,0.121,4.9,57.79,0,1020,N/A
1998,1,1,14,30,62,801,339,339,-7,0.121,4.800000000000001,57.76,0,1020,N/A
1998,1,1,15,0,58,736,270,270,-6,0.121,4.7,61.230000000000004,0,1020,N/A
1998,1,1,15,30,50,655,194,194,-6,0.121,4.3,61.21,0,1020,N/A
1998,1,1,16,0,39,521,115,115,-6,0.121,4,67.72,0,1020,N/A
1998,1,1,16,30,22,313,42,42,-6,0.121,4,67.71000000000001,-1,1020,N/A
1998,1,1,17,0,0,0,0,0,-6,0.121,4.1000000000000005,72.29,-2,1020,N/A
1998,1,1,17,30,0,0,0,0,-6,0.121,4.2,72.28,-2,1020,N/A
1998,1,1,18,0,0,0,0,0,-6,0.121,4.4,73.22,-2,1020,N/A
1998,1,1,18,30,0,0,0,0,-6,0.121,4.6000000000000005,73.21000000000001,-2,1020,N/A
1998,1,1,19,0,0,0,0,0,-5,0.121,4.9,74.14,-2,1020,N/A
1998,1,1,19,30,0,0,0,0,-5,0.121,5.1000000000000005,74.12,-2,1020,N/A
1998,1,1,20,0,0,0,0,0,-5,0.121,5.4,75.61,-2,1020,N/A
