Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1144937,-,-,-,38.89,-77.02,-5,26,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2006,1,1,0,0,0,0,0,0,0,0.117,2.3000000000000003,100,0,1000,N/A
2006,1,1,0,30,0,0,0,0,0,0.117,2.3000000000000003,100,0,1000,N/A
2006,1,1,1,0,0,0,0,0,0,0.117,2.4000000000000004,100,0,1000,N/A
2006,1,1,1,30,0,0,0,0,0,0.117,2.3000000000000003,100,0,1010,N/A
2006,1,1,2,0,0,0,0,0,0,0.117,2.3000000000000003,100,0,1010,N/A
2006,1,1,2,30,0,0,0,0,0,0.117,2.2,100,0,1010,N/A
2006,1,1,3,0,0,0,0,0,0,0.117,2.2,100,1,1010,N/A
2006,1,1,3,30,0,0,0,0,0,0.117,2,100,0,1010,N/A
2006,1,1,4,0,0,0,0,0,0,0.117,1.9000000000000001,100,0,1010,N/A
2006,1,1,4,30,0,0,0,0,0,0.117,1.8,100,0,1010,N/A
2006,1,1,5,0,0,0,0,0,0,0.117,1.7000000000000002,100,0,1010,N/A
2006,1,1,5,30,0,0,0,0,0,0.117,1.6,100,0,1010,N/A
2006,1,1,6,0,0,0,0,0,0,0.117,1.6,97.08,0,1010,N/A
2006,1,1,6,30,0,0,0,0,0,0.117,1.6,97.11,0,1010,N/A
2006,1,1,7,0,0,0,0,0,0,0.117,1.6,95.72,0,1010,N/A
2006,1,1,7,30,0,0,0,0,0,0.117,1.6,89.09,1,1010,N/A
2006,1,1,8,0,21,0,21,53,0,0.117,1.7000000000000002,91.82000000000001,2,1010,N/A
2006,1,1,8,30,52,0,52,126,0,0.117,2,85.56,3,1010,N/A
2006,1,1,9,0,85,12,88,202,1,0.117,2.3000000000000003,77.32000000000001,5,1010,N/A
2006,1,1,9,30,115,257,192,275,1,0.117,2.6,77.34,6,1010,N/A
2006,1,1,10,0,82,725,341,341,0,0.117,3,69.75,7,1010,N/A
2006,1,1,10,30,159,307,282,395,0,0.117,3.1,69.74,7,1010,N/A
2006,1,1,11,0,131,544,369,436,0,0.117,3.2,63.1,7,1010,N/A
2006,1,1,11,30,203,120,259,463,0,0.117,3,63.09,7,1010,N/A
